subscription_id,user_id,start_date,end_date,billing_period,price_usd,is_active
3affbc20-99b4-43b3-b2bf-462b1fc022b4,470868e0-6b13-4dfc-b660-3302a0e87990,2023-07-09,2023-08-08,yr,14.99,True
8ed2c082-94d6-43af-b3bd-faa48484c643,7be7d1d8-7ab2-4a0f-98a1-a0131b73e978,2023-12-25,2024-01-24,yearly,14.99,True
08ca8192-9cd9-4cc3-8866-0079d8a03041,7be7d1d8-7ab2-4a0f-98a1-a0131b73e978,2023-12-06,2033-12-03,annual,29.99,False
1ce43057-adb5-4ca6-bdc3-c42b24306797,c6f05134-2633-4e8a-8047-46a66cfb5c56,2023-02-20,2023-02-10,yr,29.99,False
1a914f81-56dd-45ad-9c9e-0e6138eda1bc,3c35632d-9b92-49fb-b380-428df8f86bdb,2023-02-08,2023-03-10,mo,14.99,True
108ebc53-f520-4159-a34a-13e9f460e750,3c35632d-9b92-49fb-b380-428df8f86bdb,2023-01-28,2023-02-27,annual ,14.99,True
967614ba-a15a-48ce-8b01-598cb0f07eff,55312305-4ce6-4782-9eef-cb328f1237e7,2023-04-03,2023-05-03,Monthly,-5.0,True
4a1cdbe6-bb5b-490c-8bb1-8b15ff91d11f,9d79de0f-1a62-4307-9fd2-c84468ba6b3d,2023-05-05,2023-06-04,Monthly,0.0,True
6571fb7f-9d80-4872-9483-90f7b04d1d96,22415333-778b-4597-a6f1-a4b92f236d36,2023-12-13,2033-12-10,annual,29.99,False
ee8c7518-57d2-4c15-b249-1aa63cb040dc,7f1c5d11-6c41-4244-b6b9-47fc8ac5b8c9,2023-12-09,2024-01-08,monthly,-5.0,True
4fb21687-7ccc-4ffd-9a7a-1785ab663563,7f1c5d11-6c41-4244-b6b9-47fc8ac5b8c9,2023-12-18,2024-12-17,mo,14.99,True
a90a8be6-ce6b-4e2a-b121-345590bf22d2,98884ce1-2922-4340-9055-3ee2e84e89fd,2023-08-03,2023-09-02,annual ,29.99,False
fffbe407-bd6a-4bad-a8b3-cdfff6429e92,98884ce1-2922-4340-9055-3ee2e84e89fd,2023-08-07,2023-08-07,monthly,14.99,False
24845628-6920-40f1-95ee-5096e318acda,07828fd6-1f2d-4160-89b3-1ce09943e8b2,2023-04-22,2023-05-22,mo,9.99,True
4c7f511c-c54e-452c-8023-87796e1f8286,b33e59a6-3393-4057-9087-995299afb28c,2023-04-21,2023-04-21,Monthly,9999.99,False
24cf6083-79de-41ee-b403-ec1cad9e0029,b33e59a6-3393-4057-9087-995299afb28c,2023-04-21,2023-04-21,monthly,-5.0,False
ac5dc6e3-2e86-443e-b625-2801b7121d6d,38e1ec1b-ede1-45f6-aa9f-81eddd4becd0,2023-05-09,2024-05-08,annual ,9.99,False
9e55e5b0-eea4-4f28-80fd-04b51b0f18a8,38e1ec1b-ede1-45f6-aa9f-81eddd4becd0,2023-05-22,2023-05-12,monthly,0.0,False
dcfc89b2-e009-4504-bc8d-130d1d8f8ba8,486a6e4f-d61c-4143-be0f-e4dd5a4b6552,2023-11-02,2033-10-30,mth,-5.0,False
a2d16ad9-2cc9-4ea9-a47c-80aadcc2c34f,dc45e792-e5b5-47c0-9205-ec9c8aa59f22,2023-09-18,2023-10-18,yearly,29.99,False
4dea10c3-c70e-4e74-9113-c86db5471ed5,4042290e-82d2-4dee-953f-0ea0288606e5,2023-05-09,2023-06-08,mth,29.99,True
2e48c7eb-fdee-479d-8295-813c6c2ced7a,24d35378-4ac1-4491-88ee-e6c94bb3e1c8,2023-10-02,2023-10-02,Monthly,29.99,False
828489df-25c6-46be-8e37-70626d3803cb,8df3db42-76d5-4d60-b9e2-0eb35063497f,2023-05-19,2023-06-18,annual,9.99,False
befce490-baee-49a9-81ae-3aae17a6c92d,bd766edd-05e4-4f37-955b-e1cb10074f3b,2023-11-20,2023-12-20,annual ,9999.99,True
bd7a8bd5-2ae9-482a-80cb-f3c5bbf100ff,d05d2d6c-3055-439a-ba80-c799357e454a,2023-07-08,2023-08-07,annual ,9.99,False
51c3bdac-ee3c-409f-960a-8bede7b2c661,5683cdfd-5024-4e90-9bb4-4750ad7c3b52,2023-07-16,2023-08-15,yr,-5.0,True
af10333e-c236-45e7-9b98-2e92765be9a1,02a41eb3-2668-4d2d-8421-fadf0a9ecb9f,2023-01-25,2023-02-24,mo,0.0,True
bc17b6ec-dc08-4c12-bc63-c8fa29cbd67f,02a41eb3-2668-4d2d-8421-fadf0a9ecb9f,2023-01-22,2023-01-22,Monthly,29.99,False
bbc8228a-554c-428e-8fc2-2f812e1a7ba6,97cfe193-8307-4d3d-a334-e157a1ca3e0e,2023-07-25,2033-07-22,mth,29.99,False
a5dc2725-993a-4ea4-bebe-5d1b32e7433d,97cfe193-8307-4d3d-a334-e157a1ca3e0e,2023-07-31,2023-07-21,yr,14.99,False
0bc82fc0-b677-4828-b431-14c3b5bdc590,5106c396-6cce-4e99-81cd-e890c9c032b8,2023-02-06,2023-03-08,mth,9999.99,False
ee6b41d5-7aed-4a63-b9cd-9ef86bd8462c,a25be9cc-1682-45ff-b079-33d51a971288,2023-08-10,2033-08-07,mth,14.99,False
5bf85594-be79-4037-b2ae-46417a73f517,8abb3cea-7808-4ff2-9a35-035d9292cbe8,2023-06-13,2024-06-12,annual ,29.99,False
06c32ad2-8f25-4902-bcf7-5095cd7f1bf6,f1ceff9d-66a6-42be-84bf-17dc8cfafaf3,2023-01-25,2023-02-24,monthly,9999.99,False
274f84f2-bd9d-4edd-a3a9-7e1da316a52a,f2a34324-3afd-4c80-9a01-2bcbe9118db9,2023-06-10,2023-07-10,mo,14.99,True
d0061514-40f0-4a58-9007-9a7d637e2fea,7ed4b07c-bf91-4f7d-9bd3-c22417900158,2023-10-15,2023-11-14,yearly,14.99,True
c7da1b66-b745-43f5-a14b-cc0d658beb3e,7ed4b07c-bf91-4f7d-9bd3-c22417900158,2023-10-01,2024-09-30,yr,9999.99,True
9bd7f656-64df-40f9-a9b3-f3d06c5b7c59,37cb7c21-fd14-4c75-b473-166ede9cec2d,2023-02-05,2023-03-07,mo,29.99,True
f8e4c73d-a154-46bb-aec6-a226e42fd78b,6ba3dfe4-959d-4abe-9d25-8f99c780e532,2023-05-23,2023-06-22,annual ,9.99,False
1664924e-4ac5-41ef-9efa-9c3aae8f1872,66d5909e-c4b0-4109-b632-8f4cc776313f,2023-02-26,2023-03-28,monthly,0.0,False
16056fc4-6da1-418d-b29c-fc5a23c3a423,51ffa66d-7887-4ecb-aad3-a6656b9ec400,2023-03-23,2024-03-22,yearly,0.0,True
ab29f0dc-322b-46f0-8770-8713de5d1715,a2b4e7b8-cc52-4311-a360-3b8fa53c3dfc,2023-08-01,2023-07-22,yr,29.99,False
3dfd1e61-fc0b-4887-9424-d0e73bc9c48a,a2b4e7b8-cc52-4311-a360-3b8fa53c3dfc,2023-07-28,2024-07-27,annual,14.99,True
9df2b321-baeb-4548-a48f-a13c999d0c68,108e7489-a0bc-469d-a6ea-3db4e37ab5ca,2023-04-02,2024-04-01,Monthly,29.99,True
2fd01555-0e11-4006-8d69-6bdf3834b381,15aa821b-4d19-4409-bdda-0012809479e7,2023-03-03,2023-02-21,annual,0.0,False
a800ced1-100d-4875-b300-a8b7600cc5ff,0d024192-38af-45e9-9afb-362387fc0e85,2023-09-17,2023-09-17,mth,9.99,False
6fd9a319-32aa-4ca5-a422-22436f776839,0d024192-38af-45e9-9afb-362387fc0e85,2023-09-13,2024-09-12,mth,29.99,True
9106e9cf-8ad9-49f1-abb5-5a9bbc444522,2f993f07-6759-4a5c-9c22-751f82ff29e3,2023-11-19,2033-11-16,mth,9999.99,False
b45a8e5e-bf4f-4526-9f43-887a124213ac,2f993f07-6759-4a5c-9c22-751f82ff29e3,2023-11-02,2024-11-01,mo,9999.99,True
795cfc94-814f-4205-8eaf-92b29c3af42a,4f6b683e-a7bd-4cd1-ad61-ce564cbb881c,2023-11-10,2023-12-10,annual,14.99,True
0c367f89-7bd9-47b4-8901-190c4a351c53,71be2a26-ff02-40c4-9a58-a7b353062afe,2023-09-03,2033-08-31,mo,9.99,False
672d19f6-cade-44ac-a769-12c7a0cf66ab,b576ec9d-2c2e-496d-aedf-d45f9f0b3811,2023-10-09,2023-11-08,mo,-5.0,True
3e008a61-7914-424d-b5ee-4880e17cd931,d88b20ff-09f7-495e-8948-f30eb0f6ef25,2023-04-05,2023-05-05,annual,-5.0,True
56f7c0d5-c76e-4630-82bd-9fed400697b6,cb0d3b9f-0ce2-42ef-ad48-cafe3f226b21,2023-07-06,2033-07-03,yearly,9.99,False
f8f59912-cbb8-4568-9969-4f66e9cb7be8,1e943803-a376-415b-9d60-b763f7fa5d23,2023-05-29,2023-06-28,yearly,14.99,True
caa43488-e873-4f71-9d30-f68a840f711e,9815daa8-12c1-4dae-9357-22ab1ca8f1d4,2023-04-18,2023-05-18,mth,14.99,False
5ea7e7dc-8c73-4f48-89f4-b6205592125c,5376e4b5-1daf-4b9b-a659-4d1fc8cd92cf,2023-10-02,2023-11-01,mo,29.99,False
66736ccf-653f-4c6a-83da-fb306251076f,5376e4b5-1daf-4b9b-a659-4d1fc8cd92cf,2023-10-23,2023-10-13,yearly,29.99,False
eb5f6df7-6764-4d00-bc69-9a3998f834d4,9cf5f166-3db4-40a3-9c1f-39aa780b0569,2023-05-03,2023-06-02,yr,0.0,True
c3ccaaa0-48d0-4a3b-a3c2-2a149f68288b,9cf5f166-3db4-40a3-9c1f-39aa780b0569,2023-05-20,2023-05-10,yr,9999.99,False
537d85e3-5ae5-4e0e-b351-66a3b803e2f9,e262af2a-7e94-4db2-adba-fa3aaf93417c,2024-01-10,2024-02-09,yr,29.99,True
f2426daa-06a0-48cb-a739-a90970060843,7b1c2a2d-3fd6-4873-a0eb-de95a5217c04,2023-02-24,2033-02-21,mth,9999.99,False
de87cccf-8d72-4f1c-9824-b2b0a6087e3c,6ba0ef32-7870-4d21-8d90-3a63922e216b,2023-04-08,2023-03-29,mth,14.99,False
c56bbd50-367e-4ae9-bc96-f11877b7755d,6ba0ef32-7870-4d21-8d90-3a63922e216b,2023-04-09,2023-05-09,Monthly,9.99,True
92dd07cc-802e-43d0-a675-9bbbdc975339,27c4bf22-154b-4cee-a599-0a5a6f8c1c28,2023-07-16,2023-08-15,yr,9999.99,True
bd679a6b-c0fb-4c59-952f-49f587d1ba0f,0113b95b-4821-47c0-aebb-defaa1c21a8f,2023-05-23,2023-05-23,mo,0.0,False
4da44613-e8b9-4398-bc88-6c8d2b8f4091,3710ef5f-503b-4e82-b747-968f8c1048db,2023-10-01,2024-09-30,yr,29.99,True
aa61c2ea-11e1-47cb-86ac-96d308b2a0b3,3710ef5f-503b-4e82-b747-968f8c1048db,2023-10-17,2033-10-14,yr,9999.99,False
86a60fba-07c4-47a1-939a-3a009639130f,dd95887a-c9f4-42fc-834d-02eab4804fe4,2023-07-10,2023-07-10,mth,29.99,False
2090ec2a-23b3-4645-b3cc-33073dcbd2d9,ce877ada-7b96-4b46-bb4d-816bf8f77c97,2023-03-05,2023-04-04,yearly,0.0,False
0d59738e-3e61-4c7f-8bdf-5d01d979bce9,8171b4a4-1a56-4dc2-966e-3f76a1291a97,2023-10-04,2033-10-01,Monthly,9.99,False
581b5042-3d1a-49ea-9426-3551131e5414,c91fb9ef-491d-4a99-87bb-f0748d322974,2024-01-14,2024-02-13,yr,9.99,False
6626379f-0ff0-45bc-a3d3-e5a734483790,50a092a2-62cc-4a13-9184-f34eada40a50,2023-06-14,2024-06-13,annual,14.99,False
52943e54-bb5e-450a-bdc7-563e229fdcab,f2e94992-b81d-40cf-b7dc-ea48379a4370,2023-06-14,2023-07-14,monthly,-5.0,True
529eecf8-35c3-4dce-be73-f69495fa3e66,fa310bcf-4360-43b1-bf8c-ccf4ee1c4015,2023-12-28,2023-12-18,annual,9.99,False
513b99c0-2066-47aa-93e6-c29279e25628,fa310bcf-4360-43b1-bf8c-ccf4ee1c4015,2023-12-07,2033-12-04,annual ,-5.0,False
11255b2e-5298-4e2a-933d-2d62c203fbdd,68ff9e36-8345-4cbe-aa18-949e358c438b,2023-11-29,2023-12-29,annual ,-5.0,True
0717a6ca-efbc-4b7c-abd1-a000ef027367,fadb437f-d2ef-4fc8-a042-7bd87d3dcd72,2023-11-13,2023-12-13,mo,0.0,True
ccb37539-52a7-45a3-b1ac-62fc5a1805d3,10328eeb-22ad-4099-bc1a-ad5ac7c300a9,2024-01-04,2023-12-25,annual ,-5.0,False
da0ff6af-d8e1-4fd3-9ba7-5f8277167a7c,a339de7c-ae78-4679-86ec-01b1c0723108,2023-06-05,2023-05-26,mth,29.99,False
09af0e3e-e2c4-4c07-9323-a9bf230ad93c,60f8febc-e56c-49ea-adbb-46a9e09a5870,2023-06-27,2024-06-26,monthly,9999.99,True
cc444170-8d8a-419b-b7f7-4c616f21900e,7d6da190-dec8-4741-bfdc-b41a853250ad,2023-10-24,2023-11-23,mth,9999.99,True
27aa752d-48da-43af-a51f-20b09fa36f1e,258de25b-b446-4a01-92d8-12c8b8b0dbd8,2023-07-12,2023-07-12,yr,29.99,False
658fb29a-0f4e-4b2f-9b1c-a4af30e26e41,258de25b-b446-4a01-92d8-12c8b8b0dbd8,2023-07-27,2023-08-26,monthly,0.0,False
e115c986-a1ff-47ed-8870-b2508a3debce,e69b5269-618e-4801-8113-33502c2acdfa,2023-12-27,2023-12-27,yr,0.0,False
b9933721-fc28-4bca-b1e6-9f8f38a20114,e69b5269-618e-4801-8113-33502c2acdfa,2024-01-06,2023-12-27,yr,0.0,False
1c3621b7-3efd-4fa6-a8f3-425498a13228,85945e4c-c86e-4b19-b8bc-68296fec6ce2,2023-08-04,2033-08-01,annual ,-5.0,False
8e29e4ce-f4b3-4be5-880d-25e179add558,4b3dcbb0-936f-44f2-a367-bb381555ea3a,2023-02-15,2033-02-12,yr,0.0,False
208b9d55-3e83-4eca-8e1e-8ccc555265ee,e91addd1-a176-4e3f-98f9-9750b946573f,2023-08-22,2024-08-21,annual ,14.99,True
796443af-cdab-4e8d-913e-ecd0591a17b0,d835c3a8-586d-4fe1-ad94-8dae87b763c2,2023-05-29,2023-06-28,mo,0.0,False
0a4adccb-9f93-41a9-998b-65b0303c3a8f,192fb329-431e-412f-b0f3-e52d378d929c,2023-06-27,2023-07-27,yearly,-5.0,True
d4b653c5-57f0-41c3-89d5-d39a5c9d9db9,94a56e39-c95a-4674-936f-f5714d3dc524,2023-11-16,2023-12-16,annual ,0.0,False
5fb00bf1-9ed3-4ec1-9aed-e52d75d0b33a,eaf42851-7967-4823-a80c-d92a9fd8f5fc,2023-12-06,2024-01-05,annual ,0.0,True
05982e7d-4643-467f-b54b-8baa8b0a13e8,1ba229ad-ddc6-454b-9891-29865ddc7578,2023-06-29,2023-06-29,Monthly,9.99,False
fd833c43-4896-4fa3-9ec9-afc3002017af,1ba229ad-ddc6-454b-9891-29865ddc7578,2023-07-20,2023-08-19,monthly,9.99,True
34c59b11-d9d7-49f4-b452-9a33410ba616,a17cdb27-edf4-4962-a20d-81bf90ea4b84,2023-10-21,2023-10-21,mo,0.0,False
6f55fd88-8405-4d09-8147-0171eae00c75,a17cdb27-edf4-4962-a20d-81bf90ea4b84,2023-10-08,2023-09-28,mth,14.99,False
5794953f-e47e-4dc4-b706-9cbb8f396b4d,d162737d-7d9f-42eb-8512-a7d659393b74,2023-02-04,2023-03-06,yearly,9999.99,False
c93e4ba2-860e-4af2-85f8-de5c7564f157,a7f019ae-9acf-4570-9603-5b86e05dce33,2023-11-15,2023-12-15,Monthly,14.99,False
12697687-7a54-45fc-8f05-80d7b8e3fe78,ca0d4481-7d9e-488a-ab4b-d86b66bebefc,2023-07-08,2024-07-07,yearly,9.99,True
930aa5de-ed39-4340-b0db-244a271dfd64,ca0d4481-7d9e-488a-ab4b-d86b66bebefc,2023-07-02,2023-07-02,yr,9.99,False
85a31151-761f-48f6-a970-60c3d24f7c41,47cac789-7005-4d71-a44e-41e986d217ac,2023-04-05,2023-05-05,yearly,29.99,True
9781d8d7-54f2-4a82-a374-864c097e0ac2,2f049974-f42f-4bac-896c-c041b3882994,2023-11-28,2023-12-28,annual ,9.99,False
f50410f6-265e-4aeb-9439-7aa5d8170cff,2f049974-f42f-4bac-896c-c041b3882994,2023-12-05,2024-12-04,yr,9999.99,True
59b2ce8c-0401-49f9-ae49-bbfc5b013ac4,d9010e94-ef72-44f3-9d35-192777418486,2024-01-16,2024-02-15,mo,0.0,False
13eb5c0c-b432-4f3d-9057-1d23824ad3e4,2a85b2db-6912-4b6c-938d-cc7fb866432e,2023-05-30,2023-06-29,annual ,0.0,True
0538ad96-f564-4cc9-8b36-67ea14829b06,04c73fff-afa0-4b12-86e2-ba51915f5df1,2023-04-05,2023-05-05,Monthly,29.99,False
5132ef7c-51d8-4cd8-b852-f903711b8984,c5641e30-0cc0-432d-a499-0a847fbf0ba7,2023-02-18,2033-02-15,mo,29.99,False
aef8b196-73a2-495a-bc91-e6ee80ce4521,c5641e30-0cc0-432d-a499-0a847fbf0ba7,2023-02-27,2023-02-17,monthly,0.0,False
e6de4dd8-42d8-44b5-a40d-6d390c31ed07,3b298d04-36fb-4ffc-8e70-be0ea2f19ee5,2023-04-18,2023-04-18,Monthly,9.99,False
181439f7-3ae7-446a-ab8f-ba32fdbb4062,c1093343-33d7-47a7-a46f-d297b37989fb,2023-09-07,2033-09-04,annual ,29.99,False
928acc6b-c3c3-4831-9a86-c590e330b58e,07e701a9-d157-4fdf-b49e-cd70d72cab58,2023-06-24,2023-07-24,annual,14.99,True
1ccdbadc-ea6e-4168-8668-21da60f75c19,07e701a9-d157-4fdf-b49e-cd70d72cab58,2023-06-04,2023-07-04,mo,9.99,True
db64646a-13a5-4a3c-99f2-e6d3de6f5a51,edc4747b-88ee-4d29-88b5-1af5c191261a,2023-09-19,2033-09-16,annual,0.0,False
4cdddc67-d24c-402d-8f7a-910e9263f3b3,edc4747b-88ee-4d29-88b5-1af5c191261a,2023-08-31,2023-08-21,Monthly,9999.99,False
85c72cb4-f507-423b-ad73-a14e842318d8,1d5903ba-7c78-4f0c-a5a9-fbdd1818a39a,2023-05-19,2024-05-18,monthly,-5.0,True
3b30d89f-e0dd-4d42-acc4-471ee51fc66a,d2c5265b-ce97-4c44-aa8f-d906d8291774,2023-10-08,2023-11-07,annual,9.99,True
f4b91fee-526a-4096-8594-32233ee5938b,d2c5265b-ce97-4c44-aa8f-d906d8291774,2023-10-21,2023-11-20,annual,-5.0,False
2abdb937-80a0-4ab7-9207-8866c2f22669,b77e33e9-af20-448f-8c45-cfdf621defc0,2023-07-12,2023-08-11,yr,0.0,False
cfed1fbc-5cb0-4b4e-a7a0-4c9eebb17587,b77e33e9-af20-448f-8c45-cfdf621defc0,2023-07-14,2023-07-04,Monthly,29.99,False
c91b9c28-ed28-400e-aceb-5fd61875e322,9839373c-82d6-4797-be39-6b302ad19ff8,2023-11-20,2033-11-17,yearly,-5.0,False
0b3f9561-b272-4130-951a-59133fa93e81,93f6ae78-cad4-48ff-be5d-2518ff3d678d,2023-12-01,2024-11-30,annual,-5.0,True
42cf5f1a-f3e7-4cb7-a4a7-49f24e9ce50c,e7a50d94-cb42-4a25-9d11-5c1a6d650d20,2023-12-16,2024-01-15,Monthly,9.99,True
141f878e-5f50-4232-b3c2-36ac5463916e,7f8c38f0-c853-482e-944d-5f859eb4284c,2023-05-16,2033-05-13,yr,0.0,False
05142588-9e12-46ca-a74f-08947e4db36d,8f413c62-dc88-4b96-bfb2-825e0f7158f7,2023-08-27,2023-08-27,annual ,14.99,False
c9c74700-d749-4a3a-8497-5abc0623b1a9,97642af4-551c-4605-a8ea-edf6833784df,2023-11-03,2033-10-31,annual,0.0,False
441237d9-3d87-416c-b6cd-dbad7a235a78,97642af4-551c-4605-a8ea-edf6833784df,2023-11-05,2024-11-04,yearly,0.0,False
43ba599e-2906-4dd5-90b6-f3d90310f2c9,ec178964-bd65-4616-9e92-7b4a7a7587f1,2023-04-16,2023-04-16,annual,9999.99,False
c92790a9-4fc6-4c96-83b2-5cf6511ce0ce,ec178964-bd65-4616-9e92-7b4a7a7587f1,2023-04-18,2023-05-18,mth,0.0,True
288fd6fe-6029-429f-94b1-39cbc92d3710,faeabee6-0498-42af-988f-29c44d501732,2023-01-30,2033-01-27,yearly,-5.0,False
0f71930d-4e57-4591-9666-0032ad6247dd,5298dea5-a1af-4ae2-992b-ae84c61e94df,2023-08-21,2023-09-20,mth,29.99,True
a802f5cb-5f84-473f-886f-216a5891e168,60397442-776f-43bd-902c-f0c073075f46,2023-03-23,2024-03-22,mo,0.0,False
aa1e7e4a-23ea-44c0-920c-9f9adc2703e7,3cad7415-c57d-4176-8b7c-3e73ff8dd2f8,2023-04-25,2023-04-15,yr,9999.99,False
206e3fb4-d111-4109-ae0f-3341b4267963,6fe292dd-ecac-4799-8d72-47ea9ff0bf4f,2023-12-18,2033-12-15,yearly,-5.0,False
0946debd-b694-44cf-8864-fc028851cb73,034cf70f-2b1d-4b6d-9a48-61dd1eb0362a,2023-11-15,2024-11-14,mth,9999.99,False
10557cd1-9c78-42ae-a269-df9737c002e6,bd2b23cd-2fbd-4396-9679-41509ba7b91d,2023-04-06,2024-04-05,mo,0.0,True
4346781a-db47-49e3-9c9e-1779f0f7595d,28ee8c82-e6ff-41fa-8e95-14d442a9a94f,2023-09-09,2023-10-09,annual,14.99,True
e524a95b-ef78-4f28-ae89-7a9d7dd7af87,eb71187f-4685-4bb0-a6d0-8c22d9294d62,2023-07-16,2023-08-15,mth,9999.99,True
f46527ea-d7f1-43d7-bf31-aeeb86398b77,eb71187f-4685-4bb0-a6d0-8c22d9294d62,2023-07-16,2023-08-15,annual,9999.99,True
1415b506-1de8-4dbb-8c57-acd643df700a,c6c0c609-bc27-421f-9c86-82f7fcf6e91c,2023-02-19,2023-03-21,monthly,29.99,True
972898f8-c409-4288-96b2-9db8e6565867,a8570735-f8be-491f-b144-ac670c0f949a,2023-09-02,2024-09-01,annual,-5.0,True
82231702-380b-475b-891e-4de1c395607e,a8570735-f8be-491f-b144-ac670c0f949a,2023-08-30,2023-09-29,annual ,0.0,True
ae2a920f-f83a-4818-92de-370d50bf7427,86c31e39-ffe9-4d50-92e1-cb052d78fa4f,2023-06-04,2024-06-03,mth,9999.99,True
d3516b15-f552-427b-a783-d017188635a8,86c31e39-ffe9-4d50-92e1-cb052d78fa4f,2023-06-07,2023-07-07,annual,29.99,True
c9aac3e6-fa76-483e-88e2-bcb6ba479399,6a1ef31b-753b-45cf-8ee8-d95a69bab197,2023-12-27,2024-01-26,Monthly,9.99,True
3ce2d20f-643e-4d32-862b-9b89860a383f,7ab6046c-6471-418f-b5b6-f130f5856766,2023-03-04,2023-03-04,annual,0.0,False
e52cd0bf-570c-482e-819b-4d78b5b05ac1,7ab6046c-6471-418f-b5b6-f130f5856766,2023-03-16,2023-04-15,annual,-5.0,False
f4c7486f-7f83-4e19-9bfb-044ca474848d,5e06d8fb-98fb-4fd0-89b2-82c18ce5041f,2023-04-02,2023-05-02,annual,9.99,True
f8a485fe-5451-4cd4-acee-bc275c8b75bc,d8eb8abe-9cd6-47d9-8a22-370e02ca2b09,2024-01-23,2024-02-22,yearly,14.99,True
ee68337a-f5d8-4711-a51d-28a62a9a724a,d8eb8abe-9cd6-47d9-8a22-370e02ca2b09,2024-01-13,2024-02-12,annual ,0.0,False
d466f953-de5c-45a5-8755-c7cc8345b1a9,654b2db3-9769-41bf-bcb5-0d6b4efcd366,2023-04-24,2023-05-24,annual ,14.99,True
ae24e189-e7e8-48bf-8d6d-cb775da6fef3,cb8d0e6f-609e-4b9f-ab2f-8db8f1fb210a,2023-06-08,2024-06-07,yr,29.99,True
bc910eba-1feb-4720-87fe-266dc84c9b5e,e73955ff-5742-4d27-ba7b-430a4372469f,2023-08-20,2024-08-19,yearly,29.99,False
25d52296-211b-44f1-8534-0643c1da8e9e,b71a241b-254a-4a9b-94a7-24a3e7efefeb,2023-05-02,2023-05-02,mth,29.99,False
d699b9ad-63e6-40dd-9072-6f7d8aaea088,ca35cbac-8af1-4fd5-b1bc-ebf330518e2d,2023-06-21,2023-07-21,mo,9.99,True
346e5c61-49d1-4099-88e7-f2a5d51f281a,278019d2-888d-4100-a833-7eb776120976,2023-07-06,2023-07-06,Monthly,9999.99,False
29623030-3632-46e7-91b2-ce2bf1699db1,6d5a7c15-751c-452e-b4d9-417e51507776,2023-03-13,2023-04-12,yearly,0.0,True
84ec6cfd-5654-429d-a2c3-b1402869b582,c9ea04d4-2eee-4586-a5c0-c67807dee740,2023-11-15,2033-11-12,monthly,14.99,False
09fcb912-f767-46e3-a9e8-af040f35fa92,a003b210-accd-4de9-b021-a6986189a4c9,2023-12-13,2023-12-03,mo,29.99,False
8645d2be-5d93-4f33-995e-5184a2bbcab6,1ba648c7-3412-43fd-a199-525089ca0dae,2023-08-11,2023-09-10,yr,-5.0,True
0b0b2301-68ba-47e8-ba33-5e7aa002b0bd,3fdba17c-a519-4b49-809a-9b4041f05379,2023-08-11,2023-09-10,annual ,-5.0,False
b1a797af-4a4e-4b71-8d09-06e5efc1ee69,c93bff79-cabe-453a-9389-716a9da1825d,2023-05-13,2023-06-12,monthly,29.99,True
b97cc471-3193-44b1-b0fe-3a19b0dbf295,72e79755-27e9-4fd8-a1d2-2d9a3d92da44,2023-02-21,2023-03-23,yr,14.99,False
02e49fbb-ea78-4e4a-afa5-95dcfbe0a66e,195e5f53-dc5f-44b3-9fe6-e1698472712f,2023-08-17,2023-09-16,Monthly,9999.99,True
a8718c99-792b-476e-9e32-bf52199fafd3,5d788dad-16b2-491e-9f33-f1c3b260a1fa,2023-04-09,2033-04-06,monthly,9999.99,False
de3bea58-4c3c-4df2-8bd1-a6ae86c79f08,182c38d2-5088-4874-852a-224f78f61521,2023-06-14,2023-07-14,mth,9.99,False
54b7cd24-e8a6-4e26-b6ee-8636ba845eec,529fcd58-d5f0-4aa4-b8dd-a84686f609c9,2023-07-21,2023-07-11,yr,-5.0,False
931fc6c5-2c08-4ff1-a9bf-c990c3dade78,2a31278b-1790-45e9-8cf3-60dbb32b90c3,2023-07-26,2033-07-23,Monthly,14.99,False
824fa141-93c2-4661-972f-33641ec338ce,2a31278b-1790-45e9-8cf3-60dbb32b90c3,2023-07-10,2023-06-30,annual ,0.0,False
9794392b-bf5d-485e-8b8f-657f27b0c7ad,c28a3f09-b263-4c6f-97a5-a1cfb8ccd532,2023-05-03,2033-04-30,monthly,0.0,False
d2af7933-a60b-4df6-b049-20cceda59151,2bc0e869-b1d4-4af9-9218-79d670501b75,2023-09-22,2023-10-22,mo,9.99,True
c819a9e8-03b2-4328-b886-e1c452c2878a,b6b9bfb0-a37a-46ca-9ead-48267727b843,2023-07-07,2023-06-27,mo,29.99,False
11565f7e-015d-42e8-a29b-e5c0792eff31,0d9a23f3-df3e-4dab-8f79-cc3cc3a0dcc3,2023-11-18,2024-11-17,Monthly,0.0,True
e2c0b8d3-7abe-40b7-a3d5-56d376591d26,f4473949-346e-4cfe-afc6-89a0b370aab2,2023-10-10,2033-10-07,mth,0.0,False
80cc44fb-5c93-467e-b71b-bada20705711,cf7d20e3-3567-4f92-b7c6-560a3172f694,2023-08-15,2024-08-14,Monthly,29.99,True
05c53924-7232-4812-8fe8-f8c00cfea107,cf7d20e3-3567-4f92-b7c6-560a3172f694,2023-08-13,2023-09-12,annual ,0.0,True
4951d3c5-362c-4472-b4c6-f5f08300ddb9,a76ae1cd-3986-48e4-b44c-820c4fa9a53b,2023-05-23,2023-06-22,mo,14.99,True
a63e3e49-4f8a-4f7e-9108-d684b7b138cd,caa67bba-1452-4030-9e86-f3154903d38f,2023-09-01,2023-10-01,mo,9999.99,True
